report_code,report_title,zone_name,fight_id,fight_name,difficulty,kill,fight_percentage,boss_percentage,last_phase,duration_seconds,start_time_utc,end_time_utc,start_time_epoch_ms
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,92.14,21.46,1,174.1,2026-07-07T19:34:13.297000+00:00,2026-07-07T19:37:07.360000+00:00,1783452853297
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,97.5,75.02,1,56.7,2026-07-07T19:37:33.756000+00:00,2026-07-07T19:38:30.486000+00:00,1783453053756
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,66.85,84.27,3,482.3,2026-07-07T19:50:21.423000+00:00,2026-07-07T19:58:23.750000+00:00,1783453821423
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,60.26,51.3,3,577.7,2026-07-07T19:59:01.316000+00:00,2026-07-07T20:08:39.020000+00:00,1783454341316
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,51.34,6.7,3,715.4,2026-07-07T20:09:07.537000+00:00,2026-07-07T20:21:02.983000+00:00,1783454947537
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,55.13,25.69,3,649.3,2026-07-07T20:21:55.190000+00:00,2026-07-07T20:32:44.480000+00:00,1783455715190
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,22,Dancing Mad,100,False,62.11,60.56,3,547.4,2026-07-07T20:33:23.800000+00:00,2026-07-07T20:42:31.161000+00:00,1783456403800
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,23,Dancing Mad,100,False,55.89,29.46,3,624.8,2026-07-07T20:46:01.124000+00:00,2026-07-07T20:56:25.912000+00:00,1783457161124
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,80.39,51.99,2,291.5,2026-07-08T18:02:19.450000+00:00,2026-07-08T18:07:10.972000+00:00,1783533739450
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,53.12,15.61,3,728.2,2026-07-08T18:08:38.005000+00:00,2026-07-08T18:20:46.184000+00:00,1783534118005
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,91.37,13.75,1,201.8,2026-07-08T18:21:59.497000+00:00,2026-07-08T18:25:21.309000+00:00,1783534919497
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,96.67,66.73,1,75.9,2026-07-08T18:25:39.051000+00:00,2026-07-08T18:26:54.931000+00:00,1783535139051
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,50.21,1.09,3,730.2,2026-07-08T18:27:17.690000+00:00,2026-07-08T18:39:27.940000+00:00,1783535237690
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,56.87,34.38,3,621.6,2026-07-08T18:40:49.905000+00:00,2026-07-08T18:51:11.492000+00:00,1783536049905
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,52.38,11.92,3,683.4,2026-07-08T18:51:36.799000+00:00,2026-07-08T19:03:00.184000+00:00,1783536696799
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,97.39,73.97,1,57.5,2026-07-08T19:10:10.223000+00:00,2026-07-08T19:11:07.693000+00:00,1783537810223
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,92.19,21.95,1,176.1,2026-07-08T19:11:25.520000+00:00,2026-07-08T19:14:21.628000+00:00,1783537885520
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,97.42,74.25,1,59.4,2026-07-08T19:14:39.887000+00:00,2026-07-08T19:15:39.306000+00:00,1783538079887
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,77.14,35.71,2,332.1,2026-07-08T19:15:57.582000+00:00,2026-07-08T19:21:29.694000+00:00,1783538157582
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,56.42,32.1,3,624.9,2026-07-08T19:21:47.510000+00:00,2026-07-08T19:32:12.379000+00:00,1783538507510
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,97.47,74.74,1,57.0,2026-07-08T19:32:51.209000+00:00,2026-07-08T19:33:48.197000+00:00,1783539171209
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,81.41,57.07,2,283.7,2026-07-08T19:34:07.364000+00:00,2026-07-08T19:38:51.041000+00:00,1783539247364
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,53.83,19.18,3,677.5,2026-07-08T19:39:19.062000+00:00,2026-07-08T19:50:36.590000+00:00,1783539559062
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,95.15,51.51,1,110.6,2026-07-08T19:50:57.895000+00:00,2026-07-08T19:52:48.517000+00:00,1783540257895
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,94.89,48.91,1,115.7,2026-07-08T20:02:35.051000+00:00,2026-07-08T20:04:30.785000+00:00,1783540955051
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,53.53,17.65,3,667.6,2026-07-08T20:04:56.897000+00:00,2026-07-08T20:16:04.515000+00:00,1783541096897
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,97.57,75.74,1,54.6,2026-07-08T20:16:31.826000+00:00,2026-07-08T20:17:26.412000+00:00,1783541791826
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,75.62,28.12,2,347.9,2026-07-08T20:17:47.670000+00:00,2026-07-08T20:23:35.556000+00:00,1783541867670
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,79.19,45.99,2,306.1,2026-07-08T20:24:07.763000+00:00,2026-07-08T20:29:13.903000+00:00,1783542247763
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,22,Dancing Mad,100,False,98.13,81.39,1,29.4,2026-07-08T20:29:49.258000+00:00,2026-07-08T20:30:18.646000+00:00,1783542589258
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,23,Dancing Mad,100,False,97.35,73.59,1,65.0,2026-07-08T20:41:24.792000+00:00,2026-07-08T20:42:29.760000+00:00,1783543284792
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,24,Dancing Mad,100,False,92.21,22.14,1,179.2,2026-07-08T20:42:51.662000+00:00,2026-07-08T20:45:50.895000+00:00,1783543371662
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,25,Dancing Mad,100,False,76.85,34.25,2,323.9,2026-07-08T20:46:23.369000+00:00,2026-07-08T20:51:47.312000+00:00,1783543583369
Q4jkCbthVqKdMyWJ,Dancing Mad (Ultimate) P3,Dancing Mad,26,Dancing Mad,100,False,53.5,17.53,3,681.4,2026-07-08T20:52:19.741000+00:00,2026-07-08T21:03:41.139000+00:00,1783543939741
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,50.93,4.67,3,710.7,2026-07-09T18:04:39.128000+00:00,2026-07-09T18:16:29.816000+00:00,1783620279128
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,52.01,10.08,3,686.9,2026-07-09T18:17:14.967000+00:00,2026-07-09T18:28:41.915000+00:00,1783621034967
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,61.61,58.07,3,548.6,2026-07-09T18:29:54.790000+00:00,2026-07-09T18:39:03.388000+00:00,1783621794790
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,97.62,76.24,1,53.4,2026-07-09T18:39:35.431000+00:00,2026-07-09T18:40:28.845000+00:00,1783622375431
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,51.61,8.07,3,691.1,2026-07-09T18:40:54.238000+00:00,2026-07-09T18:52:25.385000+00:00,1783622454238
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,75.69,28.45,2,342.9,2026-07-09T18:53:04.089000+00:00,2026-07-09T18:58:46.973000+00:00,1783623184089
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,79.98,49.93,2,297.1,2026-07-09T19:06:19.995000+00:00,2026-07-09T19:11:17.118000+00:00,1783623979995
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,50.4,2.02,3,712.2,2026-07-09T19:11:42.044000+00:00,2026-07-09T19:23:34.237000+00:00,1783624302044
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,50.74,3.71,3,739.5,2026-07-09T19:26:37.640000+00:00,2026-07-09T19:38:57.190000+00:00,1783625197640
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,95.38,53.83,1,106.0,2026-07-09T19:41:14.365000+00:00,2026-07-09T19:43:00.342000+00:00,1783626074365
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,51.38,6.91,3,699.1,2026-07-09T19:43:21.060000+00:00,2026-07-09T19:55:00.181000+00:00,1783626201060
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,56.54,32.74,3,618.3,2026-07-09T20:06:03.940000+00:00,2026-07-09T20:16:22.239000+00:00,1783627563940
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,79.98,49.94,2,296.9,2026-07-09T20:16:49.500000+00:00,2026-07-09T20:21:46.373000+00:00,1783628209500
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,56.1,30.5,3,635.9,2026-07-09T20:22:31.581000+00:00,2026-07-09T20:33:07.524000+00:00,1783628551581
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,51.06,5.33,3,716.5,2026-07-09T20:33:44.104000+00:00,2026-07-09T20:45:40.629000+00:00,1783629224104
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,92.03,20.34,1,186.0,2026-07-09T20:46:58.744000+00:00,2026-07-09T20:50:04.728000+00:00,1783630018744
ngZ2rbtAPKm8HNkv,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,53.2,16.04,3,685.9,2026-07-09T20:50:26.763000+00:00,2026-07-09T21:01:52.630000+00:00,1783630226763
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,62.39,61.98,3,541.5,2026-07-14T17:03:03.026000+00:00,2026-07-14T17:12:04.573000+00:00,1784048583026
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,97.05,70.52,1,70.4,2026-07-14T17:12:44.905000+00:00,2026-07-14T17:13:55.353000+00:00,1784049164905
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,97.27,72.79,1,63.5,2026-07-14T17:14:14.862000+00:00,2026-07-14T17:15:18.343000+00:00,1784049254862
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,56.25,31.29,3,624.9,2026-07-14T17:15:39.018000+00:00,2026-07-14T17:26:03.928000+00:00,1784049339018
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,97.46,74.61,1,58.9,2026-07-14T17:27:05.946000+00:00,2026-07-14T17:28:04.810000+00:00,1784050025946
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,79.08,45.4,2,306.1,2026-07-14T17:28:26.592000+00:00,2026-07-14T17:33:32.648000+00:00,1784050106592
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,53.05,15.28,3,689.6,2026-07-14T17:35:47.880000+00:00,2026-07-14T17:47:17.503000+00:00,1784050547880
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,61.77,58.88,3,536.2,2026-07-14T17:47:44.698000+00:00,2026-07-14T17:56:40.864000+00:00,1784051264698
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,66.65,83.29,3,491.9,2026-07-14T18:03:02.056000+00:00,2026-07-14T18:11:13.950000+00:00,1784052182056
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,50.63,3.17,3,729.5,2026-07-14T18:11:57.910000+00:00,2026-07-14T18:24:07.450000+00:00,1784052717910
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,81.81,59.08,2,283.7,2026-07-14T18:27:59.676000+00:00,2026-07-14T18:32:43.345000+00:00,1784053679676
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,83.07,65.36,2,272.2,2026-07-14T18:33:27.715000+00:00,2026-07-14T18:37:59.947000+00:00,1784054007715
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,52.05,10.29,3,699.2,2026-07-14T18:39:45.734000+00:00,2026-07-14T18:51:24.897000+00:00,1784054385734
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,77.75,38.78,2,324.6,2026-07-14T18:52:28.434000+00:00,2026-07-14T18:57:53.024000+00:00,1784055148434
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,83.08,65.4,2,265.5,2026-07-14T19:06:28.717000+00:00,2026-07-14T19:10:54.226000+00:00,1784055988717
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,50.27,1.36,3,739.4,2026-07-14T19:11:25.432000+00:00,2026-07-14T19:23:44.844000+00:00,1784056285432
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,80.4,52.04,2,291.8,2026-07-14T19:25:08.250000+00:00,2026-07-14T19:30:00.081000+00:00,1784057108250
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,52.32,11.62,3,731.4,2026-07-14T19:30:38.395000+00:00,2026-07-14T19:42:49.769000+00:00,1784057438395
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,95.52,55.25,1,97.0,2026-07-14T19:44:29.754000+00:00,2026-07-14T19:46:06.764000+00:00,1784058269754
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,97.72,77.23,1,50.5,2026-07-14T19:46:28.073000+00:00,2026-07-14T19:47:18.617000+00:00,1784058388073
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,97.49,74.94,1,63.0,2026-07-14T19:47:38.849000+00:00,2026-07-14T19:48:41.841000+00:00,1784058458849
G1NZ6pHFmtY7bvkz,Dancing Mad (Ultimate) P3,Dancing Mad,22,Dancing Mad,100,False,51.81,9.07,3,715.1,2026-07-14T19:49:04.258000+00:00,2026-07-14T20:00:59.351000+00:00,1784058544258
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,1,Dancing Mad,100,False,46.24,81.23,4,767.7,2026-07-15T17:08:41.122000+00:00,2026-07-15T17:21:28.855000+00:00,1784135321122
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,2,Dancing Mad,100,False,91.84,18.42,1,191.8,2026-07-15T17:23:30.537000+00:00,2026-07-15T17:26:42.329000+00:00,1784136210537
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,3,Dancing Mad,100,False,80.95,54.78,2,292.0,2026-07-15T17:27:01.590000+00:00,2026-07-15T17:31:53.579000+00:00,1784136421590
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,4,Dancing Mad,100,False,61.52,57.62,3,554.1,2026-07-15T17:32:24.272000+00:00,2026-07-15T17:41:38.404000+00:00,1784136744272
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,5,Dancing Mad,100,False,51.29,6.45,3,731.9,2026-07-15T17:42:26.756000+00:00,2026-07-15T17:54:38.695000+00:00,1784137346756
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,6,Dancing Mad,100,False,50.22,1.11,3,740.2,2026-07-15T17:54:57.985000+00:00,2026-07-15T18:07:18.221000+00:00,1784138097985
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,7,Dancing Mad,100,False,60.15,50.79,3,571.0,2026-07-15T18:16:53.144000+00:00,2026-07-15T18:26:24.098000+00:00,1784139413144
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,8,Dancing Mad,100,False,45.5,77.52,4,765.5,2026-07-15T18:26:51.329000+00:00,2026-07-15T18:39:36.789000+00:00,1784140011329
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,9,Dancing Mad,100,False,52.38,11.9,3,691.4,2026-07-15T18:43:51.593000+00:00,2026-07-15T18:55:22.967000+00:00,1784141031593
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,10,Dancing Mad,100,False,51.63,8.18,3,711.9,2026-07-15T19:04:23.466000+00:00,2026-07-15T19:16:15.400000+00:00,1784142263466
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,11,Dancing Mad,100,False,81.53,57.66,2,280.7,2026-07-15T19:17:40.174000+00:00,2026-07-15T19:22:20.882000+00:00,1784143060174
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,12,Dancing Mad,100,False,49.59,97.98,4,781.3,2026-07-15T19:23:16.651000+00:00,2026-07-15T19:36:17.928000+00:00,1784143396651
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,13,Dancing Mad,100,False,97.38,73.86,1,58.8,2026-07-15T19:38:47.033000+00:00,2026-07-15T19:39:45.818000+00:00,1784144327033
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,14,Dancing Mad,100,False,52.42,12.11,3,695.0,2026-07-15T19:40:13.885000+00:00,2026-07-15T19:51:48.843000+00:00,1784144413885
w1zZ7CDYd4y9tjPK,Dancing Mad (Ultimate) P3/P4,Dancing Mad,15,Dancing Mad,100,False,70.48,2.42,2,391.2,2026-07-15T19:52:08.705000+00:00,2026-07-15T19:58:39.880000+00:00,1784145128705
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,1,Dancing Mad,100,False,97.54,75.48,1,55.1,2026-07-23T18:03:28.158000+00:00,2026-07-23T18:04:23.294000+00:00,1784829808158
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,2,Dancing Mad,100,False,52.9,14.5,3,689.7,2026-07-23T18:04:41.249000+00:00,2026-07-23T18:16:10.949000+00:00,1784829881249
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,3,Dancing Mad,100,False,60.96,54.81,3,562.5,2026-07-23T18:17:18.652000+00:00,2026-07-23T18:26:41.121000+00:00,1784830638652
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,4,Dancing Mad,100,False,92.05,20.58,1,188.2,2026-07-23T18:27:00.820000+00:00,2026-07-23T18:30:09+00:00,1784831220820
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,5,Dancing Mad,100,False,95.63,56.3,1,95.9,2026-07-23T18:30:33.912000+00:00,2026-07-23T18:32:09.767000+00:00,1784831433912
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,6,Dancing Mad,100,False,91.93,19.35,1,187.9,2026-07-23T18:35:20.074000+00:00,2026-07-23T18:38:27.936000+00:00,1784831720074
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,7,Dancing Mad,100,False,79.32,46.63,2,303.3,2026-07-23T18:38:47.191000+00:00,2026-07-23T18:43:50.535000+00:00,1784831927191
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,8,Dancing Mad,100,False,94.81,48.19,1,121.6,2026-07-23T18:44:36.238000+00:00,2026-07-23T18:46:37.851000+00:00,1784832276238
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,9,Dancing Mad,100,False,50.75,3.75,3,740.0,2026-07-23T18:46:58.654000+00:00,2026-07-23T18:59:18.622000+00:00,1784832418654
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,10,Dancing Mad,100,False,91.53,15.33,1,199.9,2026-07-23T19:10:59.342000+00:00,2026-07-23T19:14:19.223000+00:00,1784833859342
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,11,Dancing Mad,100,False,70.78,3.92,2,392.8,2026-07-23T19:14:38.648000+00:00,2026-07-23T19:21:11.442000+00:00,1784834078648
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,12,Dancing Mad,100,False,51.1,5.54,3,739.9,2026-07-23T19:21:31.135000+00:00,2026-07-23T19:33:50.995000+00:00,1784834491135
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,13,Dancing Mad,100,False,44.08,70.4,4,776.6,2026-07-23T19:34:23.028000+00:00,2026-07-23T19:47:19.675000+00:00,1784835263028
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,14,Dancing Mad,100,False,52.33,11.67,3,696.6,2026-07-23T19:50:02.476000+00:00,2026-07-23T20:01:39.027000+00:00,1784836202476
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,15,Dancing Mad,100,False,97.41,74.14,1,66.4,2026-07-23T20:08:26.007000+00:00,2026-07-23T20:09:32.416000+00:00,1784837306007
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,16,Dancing Mad,100,False,97.31,73.19,1,62.7,2026-07-23T20:09:51.697000+00:00,2026-07-23T20:10:54.437000+00:00,1784837391697
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,17,Dancing Mad,100,False,91.58,15.86,1,193.6,2026-07-23T20:11:12.914000+00:00,2026-07-23T20:14:26.497000+00:00,1784837472914
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,18,Dancing Mad,100,False,53.89,19.49,3,659.5,2026-07-23T20:14:47.449000+00:00,2026-07-23T20:25:46.951000+00:00,1784837687449
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,19,Dancing Mad,100,False,55.57,27.86,3,628.2,2026-07-23T20:26:38.682000+00:00,2026-07-23T20:37:06.843000+00:00,1784838398682
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,20,Dancing Mad,100,False,97.71,77.19,1,51.4,2026-07-23T20:38:00.172000+00:00,2026-07-23T20:38:51.543000+00:00,1784839080172
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,21,Dancing Mad,100,False,95,50.09,1,115.7,2026-07-23T20:39:17.558000+00:00,2026-07-23T20:41:13.286000+00:00,1784839157558
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,22,Dancing Mad,100,False,95.65,56.51,1,97.5,2026-07-23T20:41:33.378000+00:00,2026-07-23T20:43:10.892000+00:00,1784839293378
CjcHQZAv6B3M79NL,Dancing Mad (Ultimate) P3/p4,Dancing Mad,23,Dancing Mad,100,False,55.72,28.62,3,630.9,2026-07-23T20:43:32.383000+00:00,2026-07-23T20:54:03.313000+00:00,1784839412383
NMGDF4aQJpnYXHPb,Dancing Mad (Ultimate) P3/P4,Dancing Mad,1,Dancing Mad,100,False,82.97,64.86,2,269.4,2026-07-26T18:00:47.561000+00:00,2026-07-26T18:05:16.934000+00:00,1785088847561
NMGDF4aQJpnYXHPb,Dancing Mad (Ultimate) P3/P4,Dancing Mad,2,Dancing Mad,100,False,97.52,75.22,1,59.1,2026-07-26T18:05:51.382000+00:00,2026-07-26T18:06:50.474000+00:00,1785089151382
NMGDF4aQJpnYXHPb,Dancing Mad (Ultimate) P3/P4,Dancing Mad,3,Dancing Mad,100,False,76.88,34.43,2,333.8,2026-07-26T18:07:08.573000+00:00,2026-07-26T18:12:42.341000+00:00,1785089228573
NMGDF4aQJpnYXHPb,Dancing Mad (Ultimate) P3/P4,Dancing Mad,4,Dancing Mad,100,False,56.7,33.53,3,617.8,2026-07-26T18:13:13.193000+00:00,2026-07-26T18:23:30.946000+00:00,1785089593193
NMGDF4aQJpnYXHPb,Dancing Mad (Ultimate) P3/P4,Dancing Mad,5,Dancing Mad,100,False,66.75,83.78,3,483.6,2026-07-26T18:24:09.308000+00:00,2026-07-26T18:32:12.905000+00:00,1785090249308
NMGDF4aQJpnYXHPb,Dancing Mad (Ultimate) P3/P4,Dancing Mad,6,Dancing Mad,100,False,81.6,58.02,2,286.1,2026-07-26T18:32:47.226000+00:00,2026-07-26T18:37:33.363000+00:00,1785090767226
NMGDF4aQJpnYXHPb,Dancing Mad (Ultimate) P3/P4,Dancing Mad,7,Dancing Mad,100,False,52.38,11.94,3,686.1,2026-07-26T18:40:09.805000+00:00,2026-07-26T18:51:35.948000+00:00,1785091209805
